Arrival.Date,Departure.Date,Room.Type,Accommodation.Type,Best.Available.Rate,Step.Into.Summer.1.Night,Advance.Purchase.Promotion,get_date,Departure.Date_Weekday,Arrival.Date.Weekday,get_date.Weekday,nDays_rates
7/22/2017,7/23/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,305.1,313.6,6/18/2017,Sun,Sat,Sun,34
7/22/2017,7/23/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,312.1,313.6,6/18/2017,Sun,Sat,Sun,34
7/22/2017,7/23/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,6/18/2017,Sun,Sat,Sun,34
7/22/2017,7/23/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,378.5,390.1,6/18/2017,Sun,Sat,Sun,34
7/22/2017,7/23/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,6/18/2017,Sun,Sat,Sun,34
7/23/2017,7/24/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/18/2017,Mon,Sun,Sun,35
7/23/2017,7/24/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",439,414.5,373.1,6/18/2017,Mon,Sun,Sun,35
7/23/2017,7/24/2017,PREMIER SUITE,"1 King Bed, Premier Suite",409,378.5,347.6,6/18/2017,Mon,Sun,Sun,35
7/23/2017,7/24/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/18/2017,Mon,Sun,Sun,35
7/24/2017,7/25/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,305.1,313.6,6/18/2017,Tue,Mon,Sun,36
7/24/2017,7/25/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,312.1,313.6,6/18/2017,Tue,Mon,Sun,36
7/24/2017,7/25/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",489,414.5,415.6,6/18/2017,Tue,Mon,Sun,36
7/24/2017,7/25/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,378.5,390.1,6/18/2017,Tue,Mon,Sun,36
7/24/2017,7/25/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,6/18/2017,Tue,Mon,Sun,36
7/25/2017,7/26/2017,DELUXE,"1 King Bed, Deluxe Room",399,307.3,339.1,6/18/2017,Wed,Tue,Sun,37
7/25/2017,7/26/2017,DELUXE,"1 Queen Bed, Deluxe Room",399,305.1,339.1,6/18/2017,Wed,Tue,Sun,37
7/25/2017,7/26/2017,DELUXE,"2 Full Size Beds, Deluxe Room",399,312.1,339.1,6/18/2017,Wed,Tue,Sun,37
7/25/2017,7/26/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",429,329.3,364.6,6/18/2017,Wed,Tue,Sun,37
7/25/2017,7/26/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,347.5,381.6,6/18/2017,Wed,Tue,Sun,37
7/25/2017,7/26/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",509,414.5,432.6,6/18/2017,Wed,Tue,Sun,37
7/25/2017,7/26/2017,PREMIER SUITE,"1 King Bed, Premier Suite",479,378.5,407.1,6/18/2017,Wed,Tue,Sun,37
7/25/2017,7/26/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,301.8,339.1,6/18/2017,Wed,Tue,Sun,37
7/26/2017,7/27/2017,DELUXE,"1 King Bed, Deluxe Room",399,307.3,339.1,6/18/2017,Thu,Wed,Sun,38
7/26/2017,7/27/2017,DELUXE,"2 Full Size Beds, Deluxe Room",399,312.1,339.1,6/18/2017,Thu,Wed,Sun,38
7/26/2017,7/27/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",429,329.3,364.6,6/18/2017,Thu,Wed,Sun,38
7/26/2017,7/27/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,347.5,381.6,6/18/2017,Thu,Wed,Sun,38
7/26/2017,7/27/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",509,414.5,432.6,6/18/2017,Thu,Wed,Sun,38
7/26/2017,7/27/2017,PREMIER SUITE,"1 King Bed, Premier Suite",479,378.5,407.1,6/18/2017,Thu,Wed,Sun,38
7/26/2017,7/27/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",479,375.4,407.1,6/18/2017,Thu,Wed,Sun,38
7/26/2017,7/27/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,301.8,339.1,6/18/2017,Thu,Wed,Sun,38
7/27/2017,7/28/2017,DELUXE,"1 King Bed, Deluxe Room",319,287.1,271.1,6/18/2017,Fri,Thu,Sun,39
7/27/2017,7/28/2017,DELUXE,"2 Full Size Beds, Deluxe Room",319,287.1,271.1,6/18/2017,Fri,Thu,Sun,39
7/27/2017,7/28/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,6/18/2017,Fri,Thu,Sun,39
7/27/2017,7/28/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,332.1,313.6,6/18/2017,Fri,Thu,Sun,39
7/27/2017,7/28/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",439,395.1,373.1,6/18/2017,Fri,Thu,Sun,39
7/27/2017,7/28/2017,PREMIER SUITE,"1 King Bed, Premier Suite",409,368.1,347.6,6/18/2017,Fri,Thu,Sun,39
7/27/2017,7/28/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",409,368.1,347.6,6/18/2017,Fri,Thu,Sun,39
7/27/2017,7/28/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,6/18/2017,Fri,Thu,Sun,39
7/28/2017,7/29/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,40
7/28/2017,7/29/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,40
7/28/2017,7/29/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,40
7/28/2017,7/29/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/18/2017,Sat,Fri,Sun,40
7/28/2017,7/29/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/18/2017,Sat,Fri,Sun,40
7/28/2017,7/29/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/18/2017,Sat,Fri,Sun,40
7/28/2017,7/29/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,40
7/29/2017,7/30/2017,DELUXE,"1 King Bed, Deluxe Room",399,359.1,339.1,6/18/2017,Sun,Sat,Sun,41
7/29/2017,7/30/2017,DELUXE,"2 Full Size Beds, Deluxe Room",399,359.1,339.1,6/18/2017,Sun,Sat,Sun,41
7/29/2017,7/30/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,404.1,381.6,6/18/2017,Sun,Sat,Sun,41
7/29/2017,7/30/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,359.1,339.1,6/18/2017,Sun,Sat,Sun,41
7/30/2017,7/31/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",394,329.3,492.1,6/18/2017,Mon,Sun,Sun,42
7/30/2017,7/31/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",420,347.5,509.1,6/18/2017,Mon,Sun,Sun,42
7/30/2017,7/31/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",500,414.5,560.1,6/18/2017,Mon,Sun,Sun,42
7/30/2017,7/31/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,378.5,551.6,6/18/2017,Mon,Sun,Sun,42
7/30/2017,7/31/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,551.6,6/18/2017,Mon,Sun,Sun,42
7/30/2017,7/31/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",364,301.8,466.6,6/18/2017,Mon,Sun,Sun,42
7/31/2017,8/1/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",394,329.3,492.1,6/18/2017,Tue,Mon,Sun,43
7/31/2017,8/1/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",420,347.5,509.1,6/18/2017,Tue,Mon,Sun,43
7/31/2017,8/1/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",500,414.5,560.1,6/18/2017,Tue,Mon,Sun,43
7/31/2017,8/1/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,378.5,551.6,6/18/2017,Tue,Mon,Sun,43
7/31/2017,8/1/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,551.6,6/18/2017,Tue,Mon,Sun,43
7/31/2017,8/1/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",364,301.8,466.6,6/18/2017,Tue,Mon,Sun,43
8/1/2017,8/2/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",420,347.5,509.1,6/18/2017,Wed,Tue,Sun,44
8/1/2017,8/2/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",500,414.5,560.1,6/18/2017,Wed,Tue,Sun,44
8/1/2017,8/2/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,378.5,551.6,6/18/2017,Wed,Tue,Sun,44
8/1/2017,8/2/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,551.6,6/18/2017,Wed,Tue,Sun,44
8/1/2017,8/2/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",364,301.8,466.6,6/18/2017,Wed,Tue,Sun,44
8/2/2017,8/3/2017,DELUXE,"1 King Bed, Deluxe Room",319,307.3,271.1,6/18/2017,Thu,Wed,Sun,45
8/2/2017,8/3/2017,DELUXE,"1 Queen Bed, Deluxe Room",319,305.1,271.1,6/18/2017,Thu,Wed,Sun,45
8/2/2017,8/3/2017,DELUXE,"2 Full Size Beds, Deluxe Room",319,312.1,271.1,6/18/2017,Thu,Wed,Sun,45
8/2/2017,8/3/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/18/2017,Thu,Wed,Sun,45
8/2/2017,8/3/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",439,414.5,373.1,6/18/2017,Thu,Wed,Sun,45
8/2/2017,8/3/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",409,375.4,347.6,6/18/2017,Thu,Wed,Sun,45
8/2/2017,8/3/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/18/2017,Thu,Wed,Sun,45
8/3/2017,8/4/2017,DELUXE,"1 King Bed, Deluxe Room",319,307.3,271.1,6/18/2017,Fri,Thu,Sun,46
8/3/2017,8/4/2017,DELUXE,"1 Queen Bed, Deluxe Room",319,305.1,271.1,6/18/2017,Fri,Thu,Sun,46
8/3/2017,8/4/2017,DELUXE,"2 Full Size Beds, Deluxe Room",319,312.1,271.1,6/18/2017,Fri,Thu,Sun,46
8/3/2017,8/4/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/18/2017,Fri,Thu,Sun,46
8/3/2017,8/4/2017,PREMIER SUITE,"1 King Bed, Premier Suite",409,378.5,347.6,6/18/2017,Fri,Thu,Sun,46
8/3/2017,8/4/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/18/2017,Fri,Thu,Sun,46
8/4/2017,8/5/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,47
8/4/2017,8/5/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,47
8/4/2017,8/5/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,47
8/4/2017,8/5/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/18/2017,Sat,Fri,Sun,47
8/4/2017,8/5/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/18/2017,Sat,Fri,Sun,47
8/4/2017,8/5/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/18/2017,Sat,Fri,Sun,47
8/4/2017,8/5/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,413.1,390.1,6/18/2017,Sat,Fri,Sun,47
8/4/2017,8/5/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/18/2017,Sat,Fri,Sun,47
8/5/2017,8/6/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Sun,Sat,Sun,48
8/5/2017,8/6/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Sun,Sat,Sun,48
8/5/2017,8/6/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/18/2017,Sun,Sat,Sun,48
8/5/2017,8/6/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/18/2017,Sun,Sat,Sun,48
8/6/2017,8/7/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",489,440.1,415.6,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,413.1,390.1,6/18/2017,Mon,Sun,Sun,49
8/6/2017,8/7/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/18/2017,Mon,Sun,Sun,49
8/7/2017,8/8/2017,DELUXE,"1 King Bed, Deluxe Room",469,307.3,398.6,6/18/2017,Tue,Mon,Sun,50
8/7/2017,8/8/2017,DELUXE,"1 Queen Bed, Deluxe Room",469,305.1,398.6,6/18/2017,Tue,Mon,Sun,50
8/7/2017,8/8/2017,DELUXE,"2 Full Size Beds, Deluxe Room",469,312.1,398.6,6/18/2017,Tue,Mon,Sun,50
8/7/2017,8/8/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,6/18/2017,Tue,Mon,Sun,50
8/7/2017,8/8/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,6/18/2017,Tue,Mon,Sun,50
8/7/2017,8/8/2017,PREMIER SUITE,"1 King Bed, Premier Suite",559,378.5,475.1,6/18/2017,Tue,Mon,Sun,50
8/7/2017,8/8/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",559,375.4,475.1,6/18/2017,Tue,Mon,Sun,50
8/7/2017,8/8/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",469,301.8,398.6,6/18/2017,Tue,Mon,Sun,50
8/8/2017,8/9/2017,DELUXE,"1 King Bed, Deluxe Room",469,307.3,398.6,6/18/2017,Wed,Tue,Sun,51
8/8/2017,8/9/2017,DELUXE,"1 Queen Bed, Deluxe Room",469,305.1,398.6,6/18/2017,Wed,Tue,Sun,51
8/8/2017,8/9/2017,DELUXE,"2 Full Size Beds, Deluxe Room",469,312.1,398.6,6/18/2017,Wed,Tue,Sun,51
8/8/2017,8/9/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,6/18/2017,Wed,Tue,Sun,51
8/8/2017,8/9/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,6/18/2017,Wed,Tue,Sun,51
8/8/2017,8/9/2017,PREMIER SUITE,"1 King Bed, Premier Suite",559,378.5,475.1,6/18/2017,Wed,Tue,Sun,51
8/8/2017,8/9/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",559,375.4,475.1,6/18/2017,Wed,Tue,Sun,51
8/8/2017,8/9/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",469,301.8,398.6,6/18/2017,Wed,Tue,Sun,51
8/9/2017,8/10/2017,DELUXE,"1 King Bed, Deluxe Room",429,307.3,364.6,6/18/2017,Thu,Wed,Sun,52
8/9/2017,8/10/2017,DELUXE,"1 Queen Bed, Deluxe Room",429,305.1,364.6,6/18/2017,Thu,Wed,Sun,52
8/9/2017,8/10/2017,DELUXE,"2 Full Size Beds, Deluxe Room",429,312.1,364.6,6/18/2017,Thu,Wed,Sun,52
8/9/2017,8/10/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",459,329.3,390.1,6/18/2017,Thu,Wed,Sun,52
8/9/2017,8/10/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",479,347.5,407.1,6/18/2017,Thu,Wed,Sun,52
8/9/2017,8/10/2017,PREMIER SUITE,"1 King Bed, Premier Suite",519,378.5,441.1,6/18/2017,Thu,Wed,Sun,52
8/9/2017,8/10/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",429,301.8,364.6,6/18/2017,Thu,Wed,Sun,52
8/10/2017,8/11/2017,DELUXE,"1 King Bed, Deluxe Room",319,307.3,271.1,6/18/2017,Fri,Thu,Sun,53
8/10/2017,8/11/2017,DELUXE,"1 Queen Bed, Deluxe Room",319,305.1,271.1,6/18/2017,Fri,Thu,Sun,53
8/10/2017,8/11/2017,DELUXE,"2 Full Size Beds, Deluxe Room",319,312.1,271.1,6/18/2017,Fri,Thu,Sun,53
8/10/2017,8/11/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,329.3,296.6,6/18/2017,Fri,Thu,Sun,53
8/10/2017,8/11/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/18/2017,Fri,Thu,Sun,53
8/10/2017,8/11/2017,PREMIER SUITE,"1 King Bed, Premier Suite",409,378.5,347.6,6/18/2017,Fri,Thu,Sun,53
8/10/2017,8/11/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/18/2017,Fri,Thu,Sun,53
8/11/2017,8/12/2017,DELUXE,"1 King Bed, Deluxe Room",319,307.3,271.1,6/18/2017,Sat,Fri,Sun,54
8/11/2017,8/12/2017,DELUXE,"1 Queen Bed, Deluxe Room",319,305.1,271.1,6/18/2017,Sat,Fri,Sun,54
8/11/2017,8/12/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/18/2017,Sat,Fri,Sun,54
8/11/2017,8/12/2017,PREMIER SUITE,"1 King Bed, Premier Suite",409,378.5,347.6,6/18/2017,Sat,Fri,Sun,54
8/11/2017,8/12/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/18/2017,Sat,Fri,Sun,54
8/12/2017,8/13/2017,DELUXE,"1 King Bed, Deluxe Room",369,307.3,313.6,6/18/2017,Sun,Sat,Sun,55
8/12/2017,8/13/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,305.1,313.6,6/18/2017,Sun,Sat,Sun,55
8/12/2017,8/13/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,312.1,313.6,6/18/2017,Sun,Sat,Sun,55
8/12/2017,8/13/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,6/18/2017,Sun,Sat,Sun,55
8/12/2017,8/13/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,6/18/2017,Sun,Sat,Sun,55
8/12/2017,8/13/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,378.5,390.1,6/18/2017,Sun,Sat,Sun,55
8/12/2017,8/13/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,390.1,6/18/2017,Sun,Sat,Sun,55
8/12/2017,8/13/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,6/18/2017,Sun,Sat,Sun,55
8/13/2017,8/14/2017,DELUXE,"1 King Bed, Deluxe Room",249,224.1,211.7,6/18/2017,Mon,Sun,Sun,56
8/13/2017,8/14/2017,DELUXE,"1 Queen Bed, Deluxe Room",249,224.1,211.7,6/18/2017,Mon,Sun,Sun,56
8/13/2017,8/14/2017,DELUXE,"2 Full Size Beds, Deluxe Room",249,224.1,211.7,6/18/2017,Mon,Sun,Sun,56
8/13/2017,8/14/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",279,251.1,237.2,6/18/2017,Mon,Sun,Sun,56
8/13/2017,8/14/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",299,269.1,254.2,6/18/2017,Mon,Sun,Sun,56
8/13/2017,8/14/2017,PREMIER SUITE,"1 King Bed, Premier Suite",339,305.1,288.1,6/18/2017,Mon,Sun,Sun,56
8/13/2017,8/14/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",339,305.1,288.1,6/18/2017,Mon,Sun,Sun,56
8/13/2017,8/14/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",249,224.1,211.7,6/18/2017,Mon,Sun,Sun,56
8/14/2017,8/15/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Tue,Mon,Sun,57
8/14/2017,8/15/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Tue,Mon,Sun,57
8/14/2017,8/15/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/18/2017,Tue,Mon,Sun,57
8/14/2017,8/15/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/18/2017,Tue,Mon,Sun,57
8/14/2017,8/15/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/18/2017,Tue,Mon,Sun,57
8/14/2017,8/15/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/18/2017,Tue,Mon,Sun,57
8/14/2017,8/15/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/18/2017,Tue,Mon,Sun,57
8/15/2017,8/16/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Wed,Tue,Sun,58
8/15/2017,8/16/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,332.1,313.6,6/18/2017,Wed,Tue,Sun,58
8/15/2017,8/16/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/18/2017,Wed,Tue,Sun,58
8/15/2017,8/16/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/18/2017,Wed,Tue,Sun,58
8/15/2017,8/16/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/18/2017,Wed,Tue,Sun,58
8/15/2017,8/16/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/18/2017,Wed,Tue,Sun,58
8/15/2017,8/16/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,413.1,390.1,6/18/2017,Wed,Tue,Sun,58
8/15/2017,8/16/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/18/2017,Wed,Tue,Sun,58
8/16/2017,8/17/2017,DELUXE,"1 King Bed, Deluxe Room",399,359.1,339.1,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,DELUXE,"1 Queen Bed, Deluxe Room",399,359.1,339.1,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,DELUXE,"2 Full Size Beds, Deluxe Room",399,359.1,339.1,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",429,386.1,364.6,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,404.1,381.6,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",509,458.1,432.6,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,PREMIER SUITE,"1 King Bed, Premier Suite",479,431.1,407.1,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",479,431.1,407.1,6/18/2017,Thu,Wed,Sun,59
8/16/2017,8/17/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,359.1,339.1,6/18/2017,Thu,Wed,Sun,59
6/19/2017,6/20/2017,DELUXE,"1 Queen Bed, Deluxe Room",359,323.1,311.1,6/19/2017,Tue,Mon,Mon,0
6/19/2017,6/20/2017,DELUXE,"2 Full Size Beds, Deluxe Room",359,323.1,322,6/19/2017,Tue,Mon,Mon,0
6/19/2017,6/20/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",389,350.1,344.7,6/19/2017,Tue,Mon,Mon,0
6/19/2017,6/20/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",409,368.1,365.5,6/19/2017,Tue,Mon,Mon,0
6/19/2017,6/20/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,394.5,6/19/2017,Tue,Mon,Mon,0
6/19/2017,6/20/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",359,323.1,316.1,6/19/2017,Tue,Mon,Mon,0
6/20/2017,6/21/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",429,329.3,344.7,6/19/2017,Wed,Tue,Mon,1
6/20/2017,6/21/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,347.5,365.5,6/19/2017,Wed,Tue,Mon,1
6/20/2017,6/21/2017,PREMIER SUITE,"1 King Bed, Premier Suite",499,378.5,394.5,6/19/2017,Wed,Tue,Mon,1
6/20/2017,6/21/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,301.8,316.1,6/19/2017,Wed,Tue,Mon,1
6/21/2017,6/22/2017,DELUXE,"1 Queen Bed, Deluxe Room",361,539.1,311.1,6/19/2017,Thu,Wed,Mon,2
6/21/2017,6/22/2017,DELUXE,"2 Full Size Beds, Deluxe Room",373,539.1,322,6/19/2017,Thu,Wed,Mon,2
6/21/2017,6/22/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",394,566.1,344.7,6/19/2017,Thu,Wed,Mon,2
6/21/2017,6/22/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,629.1,394.5,6/19/2017,Thu,Wed,Mon,2
6/21/2017,6/22/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,629.1,403.8,6/19/2017,Thu,Wed,Mon,2
6/21/2017,6/22/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",364,539.1,316.1,6/19/2017,Thu,Wed,Mon,2
6/22/2017,6/23/2017,DELUXE,"1 King Bed, Deluxe Room",399,359.1,339.1,6/19/2017,Fri,Thu,Mon,3
